oracle_group_id,scenario_name,realization_id,source_sector_id,module_name,selected_action_id,selected_action_type,target_sector_id,reward,safety_valid,oracle_selection_reason,is_noop,delta_prs_dB,delta_tilt_deg,delta_cio_dB,delta_hom_dB,delta_ttt_ms,es_action,pre_source_load_ratio,post_source_load_ratio,pre_source_RSRP_dBm,post_source_RSRP_dBm,pre_source_SINR_dB,post_source_SINR_dB,pre_source_qos_satisfaction_ratio,post_source_qos_satisfaction_ratio,pre_source_attach_rate,post_source_attach_rate,pre_source_handover_risk_score,post_source_handover_risk_score
341,mixed_conflict,8,4,LB/MLB,12548,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.86867493361604,0.86867493361604,-88.0299795187873,-88.0299795187873,12.4823823902199,12.4823823902199,1,1,1,1,0.037037037037037,0.037037037037037
342,mixed_conflict,8,5,LB/MLB,12571,cio_bias_to_neighbor,4,-0.127500000000001,1,safe_best_reward,0,0,0,-3,0,0,,2.81041827819972,2.82541827819972,-87.9011622422932,-87.9011622422932,6.12767235238385,6.12767235238385,0,0,0.96969696969697,0.96969696969697,0.3125,0.3125
343,mixed_conflict,8,6,LB/MLB,12580,cio_bias_to_neighbor,16,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.35308774250783,1.36808774250783,-88.5334910302802,-88.5334910302802,8.37363889522674,8.37363889522674,0,0,0.92,0.92,0.260869565217391,0.260869565217391
344,mixed_conflict,8,7,LB/MLB,12590,cio_bias_to_neighbor,8,0.0549706298324548,1,safe_best_reward,0,0,0,3,0,0,,1.88765279677897,1.63765279677897,-90.6416853947087,-90.6416853947087,10.259602378208,10.222102378208,0,0.0875,0.96969696969697,0.96969696969697,0.09375,0.09375
345,mixed_conflict,8,9,LB/MLB,12600,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.51014929516276,1.51014929516276,-87.9101285131887,-87.9101285131887,7.12788877161461,7.12788877161461,0,0,1,1,0.157894736842105,0.157894736842105
346,mixed_conflict,8,10,LB/MLB,12616,cio_bias_to_neighbor,8,-0.0226783824449851,1,safe_best_reward,0,0,0,3,0,0,,0.936693639705614,0.868346819852807,-90.2561595553353,-90.2561595553353,10.309215635665,10.2989636126871,1,1,0.956521739130435,0.956521739130435,0.227272727272727,0.227272727272727
347,mixed_conflict,8,11,LB/MLB,12633,cio_bias_to_neighbor,8,0.0549706298324548,1,safe_best_reward,0,0,0,3,0,0,,1.40737025120883,1.15737025120883,-85.3116594948385,-85.3116594948385,10.53870376121,10.50120376121,0,0.0875,0.933333333333333,0.933333333333333,0.178571428571429,0.178571428571429
348,mixed_conflict,8,12,LB/MLB,12639,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.48284824282993,1.48284824282993,-89.2338453572057,-89.2338453572057,5.74808480602114,5.74808480602114,0,0,0.96,0.96,0.208333333333333,0.208333333333333
349,mixed_conflict,8,13,LB/MLB,12663,cio_bias_to_neighbor,15,-0.0391649553756275,1,safe_best_reward,0,0,0,3,0,0,,0.903218364719538,0.851609182359769,-90.5809200227726,-90.5809200227726,5.09006070728778,5.08231932993381,1,1,0.964285714285714,0.964285714285714,0.296296296296296,0.296296296296296
350,mixed_conflict,8,16,LB/MLB,12665,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.879724535841262,0.879724535841262,-90.082197931248,-90.082197931248,4.58002878128763,4.58002878128763,1,1,1,1,0.3125,0.3125
351,mixed_conflict,8,19,LB/MLB,12678,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.13461917793824,1.13461917793824,-84.5795250972107,-84.5795250972107,10.441947350804,10.441947350804,1,1,0.961538461538462,0.961538461538462,0.12,0.12
352,mixed_conflict,8,20,LB/MLB,12697,cio_bias_to_neighbor,16,-0.1338,1,safe_best_reward,0,0,0,-3,0,0,,1.15144463179284,1.16644463179284,-88.6109569940805,-88.6109569940805,3.70820041293219,3.70820041293219,1,0.9985,1,1,0.407407407407407,0.407407407407407
353,mixed_conflict,8,21,LB/MLB,12704,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.22303417275928,1.22303417275928,-89.3576879359706,-89.3576879359706,10.8745379534502,10.8745379534502,1,1,0.956521739130435,0.956521739130435,0.0454545454545455,0.0454545454545455
354,outage_sector,8,15,LB/MLB,12717,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.842730318947994,0.842730318947994,-89.5970775323495,-89.5970775323495,6.98914178997259,6.98914178997259,1,1,0.928571428571429,0.928571428571429,0.269230769230769,0.269230769230769
355,outage_sector,8,16,LB/MLB,12734,cio_bias_to_neighbor,20,0.06625,1,safe_best_reward,0,0,0,6,0,0,,1.09165457252986,0.84165457252986,-86.9514746598825,-86.9514746598825,6.51513009909951,6.47763009909951,1,1,0.9375,0.9375,0.3,0.3
356,overload,8,1,LB/MLB,12743,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,2.03184656521947,2.03184656521947,-88.7975445029513,-88.7975445029513,4.03662534845784,4.03662534845784,0,0,0.931034482758621,0.931034482758621,0.222222222222222,0.222222222222222
357,overload,8,3,LB/MLB,12767,cio_bias_to_neighbor,2,0.107432608195157,1,safe_best_reward,0,0,0,3,0,0,,1.20087839227443,1.00043919613721,-86.968920350241,-86.968920350241,7.57987152181544,7.54980564239486,1,1,1,1,0.285714285714286,0.285714285714286
358,overload,8,4,LB/MLB,12779,cio_bias_to_neighbor,19,-0.1338,1,safe_best_reward,0,0,0,-3,0,0,,1.00018376557028,1.01518376557028,-91.2984228640753,-91.2984228640753,11.0255816202202,11.0255816202202,1,0.9985,0.88,0.88,0.0909090909090909,0.0909090909090909
359,overload,8,5,LB/MLB,12782,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,0.930297417300347,0.930297417300347,-84.5520598392567,-84.5520598392567,9.45054189895465,9.45054189895465,1,1,0.954545454545455,0.954545454545455,0.19047619047619,0.19047619047619
360,overload,8,6,LB/MLB,12797,cio_bias_to_neighbor,19,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,2.17667997719481,2.19167997719481,-89.3914245133865,-89.3914245133865,6.89564140384277,6.89564140384277,0,0,1,1,0.260869565217391,0.260869565217391
361,overload,8,7,LB/MLB,12808,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.20292166790465,1.20292166790465,-90.6223752794304,-90.6223752794304,10.9243412604042,10.9243412604042,1,1,1,1,0,0
362,overload,8,8,LB/MLB,12821,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.06907785862883,1.06907785862883,-86.7065073490663,-86.7065073490663,8.83366616081404,8.83366616081404,1,1,1,1,0.2,0.2
363,overload,8,9,LB/MLB,12834,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,2.13079986314398,2.13079986314398,-87.9232987687101,-87.9232987687101,6.42628721564254,6.42628721564254,0,0,1,1,0.222222222222222,0.222222222222222
364,overload,8,10,LB/MLB,12854,cio_bias_to_neighbor,11,0.26125,1,safe_best_reward,0,0,0,3,0,0,,1.88371911947457,1.63371911947457,-87.9592791583462,-87.9592791583462,8.1512317259902,8.1137317259902,0,0.0875,0.96551724137931,0.96551724137931,0.178571428571429,0.178571428571429
365,overload,8,12,LB/MLB,12863,cio_bias_to_neighbor,2,0.26125,1,safe_best_reward,0,0,0,3,0,0,,1.97998783708834,1.72998783708834,-87.784950445756,-87.784950445756,7.09430756009805,7.05680756009805,0,0.0875,1,1,0.142857142857143,0.142857142857143
366,overload,8,13,LB/MLB,12876,cio_bias_to_neighbor,2,0.26125,1,safe_best_reward,0,0,0,3,0,0,,2.48024160058393,2.23024160058393,-87.1841412937774,-87.1841412937774,7.51679275032703,7.47929275032703,0,0.0875,0.96,0.96,0.166666666666667,0.166666666666667
367,overload,8,14,LB/MLB,12897,cio_bias_to_neighbor,2,0.26125,1,safe_best_reward,0,0,0,3,0,0,,1.85944983306828,1.60944983306828,-91.2963746607488,-91.2963746607488,8.69798456804061,8.66048456804061,0,0.0875,0.96,0.96,0.125,0.125
368,overload,8,16,LB/MLB,12899,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.59663090228115,1.59663090228115,-85.7450054673153,-85.7450054673153,7.99416551049363,7.99416551049363,0,0,0.933333333333333,0.933333333333333,0.321428571428571,0.321428571428571
369,overload,8,17,LB/MLB,12915,cio_bias_to_neighbor,15,0.0914426420397677,1,safe_best_reward,0,0,0,3,0,0,,1.16841145591831,0.984205727959155,-87.7303454224674,-87.7303454224674,7.51221355043409,7.48458269124022,1,1,0.966666666666667,0.966666666666667,0.137931034482759,0.137931034482759
370,overload,8,18,LB/MLB,12936,cio_bias_to_neighbor,15,0.124003744910042,1,safe_best_reward,0,0,0,3,0,0,,1.23452537037572,1.01726268518786,-89.338223936496,-89.338223936496,9.45622002370309,9.42363062092491,1,1,0.96551724137931,0.96551724137931,0.25,0.25
371,overload,8,20,LB/MLB,12950,cio_bias_to_neighbor,21,0.0162016285855564,1,safe_best_reward,0,0,0,6,0,0,,0.999189470645235,0.8,-85.8273994683826,-85.8273994683826,8.11018902241489,8.0803106018181,1,1,0.944444444444444,0.944444444444444,0.235294117647059,0.235294117647059
372,degraded_sector,9,1,LB/MLB,12959,cio_bias_to_neighbor,9,0.02470938168117,1,safe_best_reward,0,0,0,6,0,0,,1.00782678343266,0.8,-89.8357894112582,-89.8357894112582,4.92137035918174,4.89019634166684,1,1,0.970588235294118,0.970588235294118,0.242424242424242,0.242424242424242
373,degraded_sector,9,17,LB/MLB,12964,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.806491598349145,0.806491598349145,-90.1919427171948,-90.1919427171948,5.46331093315894,5.46331093315894,1,1,0.96,0.96,0.291666666666667,0.291666666666667
374,mixed_conflict,9,2,LB/MLB,12988,cio_bias_to_neighbor,1,0.0396567721971196,1,safe_best_reward,0,0,0,3,0,0,,1.93157182990595,1.68157182990595,-90.3910327160752,-90.3910327160752,4.43561669334092,4.39811669334092,0,0.0875,1,1,0.34375,0.34375
375,mixed_conflict,9,4,LB/MLB,12997,cio_bias_to_neighbor,1,0.0396567721971196,1,safe_best_reward,0,0,0,3,0,0,,1.6563866245113,1.4063866245113,-87.1963109995317,-87.1963109995317,12.8836394201289,12.8461394201289,0,0.0875,0.972972972972973,0.972972972972973,0.111111111111111,0.111111111111111
376,mixed_conflict,9,5,LB/MLB,13006,cio_bias_to_neighbor,1,0.0441510160829158,1,safe_best_reward,0,0,0,3,0,0,,1.07238784991455,0.936193924957275,-88.2624235712964,-88.2624235712964,8.64103605489503,8.62060696615144,1,1,1,1,0.0588235294117647,0.0588235294117647
377,mixed_conflict,9,7,LB/MLB,13027,cio_bias_to_neighbor,1,0.0396567721971196,1,safe_best_reward,0,0,0,3,0,0,,1.56141015014369,1.31141015014369,-91.0299634498401,-91.0299634498401,9.66951382475937,9.63201382475937,0,0.0875,0.970588235294118,0.970588235294118,0.121212121212121,0.121212121212121
378,mixed_conflict,9,8,LB/MLB,13031,cio_bias_to_neighbor,10,-0.1338,1,safe_best_reward,0,0,0,-3,0,0,,1.04287793397329,1.05787793397329,-91.5244787158256,-91.5244787158256,5.23961035581734,5.23961035581734,0.75,0.7485,1,1,0.315789473684211,0.315789473684211
379,mixed_conflict,9,9,LB/MLB,13045,cio_bias_to_neighbor,1,0.0510060053391621,1,safe_best_reward,0,0,0,3,0,0,,1.08630660982571,0.943153304912855,-91.7610151580076,-91.7610151580076,4.22887553730793,4.207402541571,1,1,1,1,0.230769230769231,0.230769230769231
380,mixed_conflict,9,11,LB/MLB,13057,cio_bias_to_neighbor,10,-0.1338,1,safe_best_reward,0,0,0,-3,0,0,,1.0615061022733,1.0765061022733,-89.7537228736294,-89.7537228736294,11.2343680178678,11.2343680178678,1,0.9985,1,1,0.0416666666666667,0.0416666666666667
381,mixed_conflict,9,12,LB/MLB,13079,cio_bias_to_neighbor,10,-0.0482069182275361,1,safe_best_reward,0,0,0,3,0,0,,0.927578068004496,0.863789034002248,-88.3726118741874,-88.3726118741874,6.85941788123445,6.84984952613411,1,1,1,1,0.19047619047619,0.19047619047619
382,mixed_conflict,9,13,LB/MLB,13081,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.12327014792312,1.12327014792312,-84.8113853513695,-84.8113853513695,8.25140607711439,8.25140607711439,1,1,0.88,0.88,0.227272727272727,0.227272727272727
383,mixed_conflict,9,14,LB/MLB,13094,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,0.939093336492281,0.939093336492281,-88.4794994925392,-88.4794994925392,11.190753532798,11.190753532798,1,1,1,1,0.105263157894737,0.105263157894737
384,mixed_conflict,9,15,LB/MLB,13107,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.2642567222243,1.2642567222243,-89.7318926793498,-89.7318926793498,6.69162402941719,6.69162402941719,0,0,1,1,0.347826086956522,0.347826086956522
385,mixed_conflict,9,16,LB/MLB,13126,cio_bias_to_neighbor,3,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.52218153295072,1.53718153295072,-87.0116037437323,-87.0116037437323,9.57949263913727,9.57949263913727,0,0,0.958333333333333,0.958333333333333,0.0869565217391304,0.0869565217391304
386,mixed_conflict,9,17,LB/MLB,13133,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.93657874670532,1.93657874670532,-89.8530149305724,-89.8530149305724,6.6193976429997,6.6193976429997,0,0,0.916666666666667,0.916666666666667,0.272727272727273,0.272727272727273
387,mixed_conflict,9,18,LB/MLB,13153,cio_bias_to_neighbor,3,0.013938295092923,1,safe_best_reward,0,0,0,3,0,0,,1.01104222353893,0.905521111769465,-88.214107959979,-88.214107959979,11.3476430528367,11.3318148860713,1,1,1,1,0.178571428571429,0.178571428571429
388,mixed_conflict,9,19,LB/MLB,13162,cio_bias_to_neighbor,6,0.26125,1,safe_best_reward,0,0,0,3,0,0,,1.30554640224118,1.05554640224118,-89.3866500344229,-89.3866500344229,8.76720742255908,8.72970742255908,0,0.0875,0.947368421052632,0.947368421052632,0.111111111111111,0.111111111111111
389,mixed_conflict,9,20,LB/MLB,13183,cio_bias_to_neighbor,21,0.15119376961156,1,safe_best_reward,0,0,0,3,0,0,,2.28546405621673,2.03546405621673,-86.9085450776614,-86.9085450776614,7.9367124116745,7.8992124116745,0,0.0875,0.974358974358974,0.974358974358974,0.210526315789474,0.210526315789474
390,normal,9,8,LB/MLB,13189,cio_bias_to_neighbor,10,0.0197325804112069,1,safe_best_reward,0,0,0,6,0,0,,1.00277419331087,0.8,-90.5603811708086,-90.5603811708086,6.01803977363549,5.98762364463886,1,1,1,1,0.241379310344828,0.241379310344828
391,outage_sector,9,20,LB/MLB,13202,cio_bias_to_neighbor,3,0.06625,1,safe_best_reward,0,0,0,6,0,0,,1.05495631227324,0.80495631227324,-87.7628037703081,-87.7628037703081,6.79519982918702,6.75769982918702,1,1,1,1,0.125,0.125
392,overload,9,3,LB/MLB,13211,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.894948939915691,0.894948939915691,-84.7938849030352,-84.7938849030352,8.16915648780908,8.16915648780908,1,1,0.958333333333333,0.958333333333333,0.130434782608696,0.130434782608696
393,overload,9,4,LB/MLB,13230,cio_bias_to_neighbor,1,-0.1338,1,safe_best_reward,0,0,0,-3,0,0,,1.19363056404425,1.20863056404425,-89.4781677530048,-89.4781677530048,10.8860736072867,10.8860736072867,1,0.9985,0.962962962962963,0.962962962962963,0,0
394,overload,9,5,LB/MLB,13239,cio_bias_to_neighbor,1,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.57085509717764,1.58585509717764,-86.8098234205649,-86.8098234205649,7.52633725605768,7.52633725605768,0,0,1,1,0.12,0.12
395,overload,9,6,LB/MLB,13250,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.69025255781535,1.69025255781535,-87.9564150798772,-87.9564150798772,10.4335828574359,10.4335828574359,0,0,1,1,0.2,0.2
396,overload,9,7,LB/MLB,13273,cio_bias_to_neighbor,1,-0.1338,1,safe_best_reward,0,0,0,-3,0,0,,1.20447116684229,1.21947116684229,-88.1306079316442,-88.1306079316442,11.7865362652619,11.7865362652619,1,0.9985,1,1,0.103448275862069,0.103448275862069
397,overload,9,8,LB/MLB,13286,cio_bias_to_neighbor,13,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.25689863667954,1.27189863667954,-87.7028267589744,-87.7028267589744,9.56574744815382,9.56574744815382,0,0,1,1,0.12,0.12
398,overload,9,9,LB/MLB,13291,cio_bias_to_neighbor,1,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.66298123796231,1.67798123796231,-86.3517236874895,-86.3517236874895,7.7360836089677,7.7360836089677,0,0,1,1,0.368421052631579,0.368421052631579
399,overload,9,10,LB/MLB,13302,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.43641674348304,1.43641674348304,-87.8635346713949,-87.8635346713949,8.36803254789652,8.36803254789652,0,0,1,1,0.0952380952380952,0.0952380952380952
400,overload,9,11,LB/MLB,13326,cio_bias_to_neighbor,2,0.26125,1,safe_best_reward,0,0,0,3,0,0,,1.63149916676123,1.38149916676123,-89.0774359012886,-89.0774359012886,10.0069945210491,9.9694945210491,0,0.0875,1,1,0.16,0.16
401,overload,9,14,LB/MLB,13328,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.878049550132833,0.878049550132833,-91.6862978770171,-91.6862978770171,8.27673565939286,8.27673565939286,1,1,0.925925925925926,0.925925925925926,0.12,0.12
402,overload,9,16,LB/MLB,13347,cio_bias_to_neighbor,3,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.29086668642574,1.30586668642574,-86.6073614779337,-86.6073614779337,7.70343794110732,7.70343794110732,0,0,0.952380952380952,0.952380952380952,0.1,0.1
403,overload,9,17,LB/MLB,13365,cio_bias_to_neighbor,12,0.26125,1,safe_best_reward,0,0,0,3,0,0,,1.56316765191017,1.31316765191017,-89.4036199336289,-89.4036199336289,6.75078404891089,6.71328404891089,0,0.0875,0.954545454545455,0.954545454545455,0.285714285714286,0.285714285714286
404,overload,9,18,LB/MLB,13373,cio_bias_to_neighbor,3,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.74256864205172,1.75756864205172,-86.4879970609362,-86.4879970609362,11.7843733959122,11.7843733959122,0,0,1,1,0.115384615384615,0.115384615384615
405,overload,9,19,LB/MLB,13380,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.19771079887737,1.19771079887737,-87.493115598297,-87.493115598297,7.7195963851489,7.7195963851489,1,1,1,1,0.25,0.25
406,overload,9,20,LB/MLB,13395,cio_bias_to_neighbor,3,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.55453212220329,1.56953212220329,-87.9623461794748,-87.9623461794748,6.82272733114781,6.82272733114781,0,0,0.95,0.95,0.210526315789474,0.210526315789474
407,overload,9,21,LB/MLB,13406,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,1.30497019991088,1.30497019991088,-88.7396444057122,-88.7396444057122,9.91864112564826,9.91864112564826,0,0,1,1,0.217391304347826,0.217391304347826
408,degraded_sector,10,13,LB/MLB,13422,cio_bias_to_neighbor,2,0.257109030524144,1,safe_best_reward,0,0,0,3,0,0,,1.29410538152903,1.04705269076452,-87.7486552965242,-87.7486552965242,6.09570101797416,6.05864311435948,0,0.0864684417675802,1,1,0.266666666666667,0.266666666666667
409,handover_stress,10,8,LB/MLB,13432,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.85815695494504,0.85815695494504,-87.6646288018883,-87.6646288018883,8.29892156567296,8.29892156567296,1,1,1,1,0.272727272727273,0.272727272727273
410,mixed_conflict,10,1,LB/MLB,13452,cio_bias_to_neighbor,9,0.0795402213062219,1,safe_best_reward,0,0,0,3,0,0,,1.14424410417507,0.972122052087535,-87.5455624498441,-87.5455624498441,6.90729008625449,6.88147177844136,1,1,1,1,0.3,0.3
411,mixed_conflict,10,3,LB/MLB,13460,cio_bias_to_neighbor,16,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,2.17263488344849,2.18763488344849,-89.067927220975,-89.067927220975,3.77715079353753,3.77715079353753,0,0,1,1,0.125,0.125
412,mixed_conflict,10,4,LB/MLB,13481,cio_bias_to_neighbor,19,-0.1338,1,safe_best_reward,0,0,0,-3,0,0,,0.98135430286119,0.99635430286119,-89.1710640923723,-89.1710640923723,10.7541085720825,10.7541085720825,1,0.9985,0.96,0.96,0.0833333333333333,0.0833333333333333
413,mixed_conflict,10,5,LB/MLB,13491,cio_bias_to_neighbor,9,0.110558810049531,1,safe_best_reward,0,0,0,3,0,0,,1.85741626310469,1.60741626310469,-89.0556810923833,-89.0556810923833,5.75863872001326,5.72113872001326,0,0.0875,0.9375,0.9375,0.3,0.3
414,mixed_conflict,10,6,LB/MLB,13499,cio_bias_to_neighbor,19,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,2.37540040247076,2.39040040247076,-87.439495588735,-87.439495588735,8.12668957405735,8.12668957405735,0,0,0.911764705882353,0.911764705882353,0.290322580645161,0.290322580645161
415,mixed_conflict,10,7,LB/MLB,13510,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.876229942073495,0.876229942073495,-89.4169946845016,-89.4169946845016,11.5090617658472,11.5090617658472,1,1,1,1,0.0833333333333333,0.0833333333333333
416,mixed_conflict,10,8,LB/MLB,13525,cio_bias_to_neighbor,10,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,2.37824793887206,2.39324793887206,-92.4945079893921,-92.4945079893921,6.55356864687645,6.55356864687645,0,0,0.976190476190476,0.976190476190476,0.170731707317073,0.170731707317073
417,mixed_conflict,10,10,LB/MLB,13536,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.865829269593312,0.865829269593312,-90.573879328684,-90.573879328684,8.04261671708248,8.04261671708248,1,1,1,1,0.176470588235294,0.176470588235294
418,mixed_conflict,10,11,LB/MLB,13560,cio_bias_to_neighbor,2,-0.0190043256428144,1,safe_best_reward,0,0,0,3,0,0,,0.944153653517128,0.872076826758564,-89.097564795215,-89.097564795215,12.1426288411845,12.1318173171707,1,1,1,1,0.0344827586206897,0.0344827586206897
419,mixed_conflict,10,12,LB/MLB,13564,cio_bias_to_neighbor,2,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.92548439898376,1.94048439898376,-85.2754476559589,-85.2754476559589,7.99316826750913,7.99316826750913,0,0,0.916666666666667,0.916666666666667,0.318181818181818,0.318181818181818
420,mixed_conflict,10,13,LB/MLB,13577,cio_bias_to_neighbor,2,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.85549761338003,1.87049761338003,-83.8015950439165,-83.8015950439165,9.63832295666943,9.63832295666943,0,0,0.923076923076923,0.923076923076923,0,0
421,mixed_conflict,10,14,LB/MLB,13588,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.864308314911181,0.864308314911181,-93.1941495464109,-93.1941495464109,7.45186419956259,7.45186419956259,1,1,0.888888888888889,0.888888888888889,0.1875,0.1875
422,mixed_conflict,10,15,LB/MLB,13611,cio_bias_to_neighbor,14,-0.1338,1,safe_best_reward,0,0,0,-3,0,0,,1.20681423229312,1.22181423229312,-88.1498028633222,-88.1498028633222,8.41790808939757,8.41790808939757,1,0.9985,1,1,0.166666666666667,0.166666666666667
423,mixed_conflict,10,17,LB/MLB,13620,cio_bias_to_neighbor,16,-0.1338,1,safe_best_reward,0,0,0,-3,0,0,,1.03841900947966,1.05341900947966,-88.7041034761602,-88.7041034761602,9.65137256373137,9.65137256373137,1,0.9985,0.88,0.88,0.181818181818182,0.181818181818182
424,mixed_conflict,10,19,LB/MLB,13627,no_op,0,0,1,safe_best_reward,1,0,0,0,0,0,,0.868128196760702,0.868128196760702,-88.8162318059594,-88.8162318059594,9.22004424589617,9.22004424589617,1,1,1,1,0.235294117647059,0.235294117647059
425,mixed_conflict,10,20,LB/MLB,13646,cio_bias_to_neighbor,16,-0.1275,1,safe_best_reward,0,0,0,-3,0,0,,1.56068455203953,1.57568455203953,-87.0345813598758,-87.0345813598758,6.47964882908285,6.47964882908285,0,0,1,1,0.222222222222222,0.222222222222222
426,mixed_conflict,10,21,LB/MLB,13655,cio_bias_to_neighbor,19,-0.1338,1,safe_best_reward,0,0,0,-3,0,0,,1.05355903093622,1.06855903093622,-90.2109139837319,-90.2109139837319,9.59352696143761,9.59352696143761,1,0.9985,1,1,0.148148148148148,0.148148148148148
427,outage_sector,10,6,LB/MLB,13670,cio_bias_to_neighbor,19,0.06625,1,safe_best_reward,0,0,0,6,0,0,,1.06040606297648,0.81040606297648,-92.089208263479,-92.089208263479,4.44612678521217,4.40862678521217,1,1,0.958333333333333,0.958333333333333,0.304347826086957,0.304347826086957
428,overload,10,2,LB/MLB,13690,cio_bias_to_neighbor,1,0.226686337646266,1,safe_best_reward,0,0,0,3,0,0,,1.25079905714771,1.02539952857386,-88.1681963551077,-88.1681963551077,5.56629099297803,5.53248106369195,0,0.0788898350008492,0.9375,0.9375,0.0666666666666667,0.0666666666666667
429,overload,10,3,LB/MLB,13692,no_op,0,0,0,no_safe_action_available,1,0,0,0,0,0,,2.31060958153613,2.31060958153613,-86.983718331113,-86.983718331113,6.99261749722548,6.99261749722548,0,0,0.966666666666667,0.966666666666667,0.137931034482759,0.137931034482759
430,overload,10,5,LB/MLB,13708,cio_bias_to_neighbor,1,0.26125,1,safe_best_reward,0,0,0,3,0,0,,1.71891681117403,1.46891681117403,-86.8359138117866,-86.8359138117866,6.77364303060889,6.73614303060889,0,0.0875,1,1,0.241379310344828,0.241379310344828
